x,theta,x_dot,theta_dot,force,label1,label2,label3,label4
-0.738329,0.0167604,-0.737316,-0.489079,3.40631,-0.737316,-0.489079,3.42286,-7.17358
-0.960192,-0.131663,0.00729544,0.354246,0.870235,0.00729544,0.354246,0.740462,1.10766
-0.981837,0.195639,0.48116,0.0968593,-2.18154,0.48116,0.0968593,-1.98688,0.0839656
-0.802493,-0.144541,0.62225,0.745953,-3.71019,0.62225,0.745953,-3.84605,10.4379
0.507279,0.0289451,0.604109,0.938896,-1.31932,0.604109,0.938896,-1.28955,2.0102
-1.84088,-0.187262,-0.361582,0.648014,-1.60705,-0.361582,0.648014,-1.78422,7.15869
-0.406793,-0.192381,-0.634197,-0.204408,-3.37742,-0.634197,-0.204408,-3.54895,10.7182
1.24518,0.137199,0.0653967,0.902918,0.745239,0.0653967,0.902918,0.882074,-4.43098
1.47914,0.165569,0.282083,-0.888737,-7.2155,0.282083,-0.888737,-7.03043,10.6349
-0.944079,-0.0569601,-0.589484,-0.176241,-3.39833,-0.589484,-0.176241,-3.45306,8.01187
1.80519,0.175701,-0.552285,-0.0210116,5.77819,-0.552285,-0.0210116,5.92891,-15.1048
-0.982997,-0.175358,-0.280281,-0.96779,-2.23067,-0.280281,-0.96779,-2.40006,8.14942
-1.9493,0.0799927,-0.843958,-0.131059,-9.0207,-0.843958,-0.131059,-8.93678,16.2486
2.19931,-0.156232,-0.424876,-0.936739,1.3032,-0.424876,-0.936739,1.14282,0.795021
-1.17206,-0.0738182,0.559753,0.189325,7.86339,0.559753,0.189325,7.78686,-14.0843
0.0050857,0.14897,0.813326,-0.455433,5.01156,0.813326,-0.455433,5.14575,-13.0895
2.35315,0.184161,0.925777,0.496583,0.0654098,0.925777,0.496583,0.243456,-4.07154
-0.284718,-0.00638115,0.253256,-0.352988,-8.57886,0.253256,-0.352988,-8.58513,17.2951
2.34192,-0.160179,-0.35522,-0.589481,0.435164,-0.35522,-0.589481,0.277226,2.58194
-1.24018,0.016056,0.146775,0.310537,4.79603,0.146775,0.310537,4.81173,-9.93723
-0.227145,-0.184641,0.38229,-0.646259,0.847812,0.38229,-0.646259,0.664694,2.29531
0.725072,0.0956299,-0.287407,0.555848,-0.197315,-0.287407,0.555848,-0.102504,-1.66933
-0.110327,-0.130614,-0.154524,-0.466298,-2.51757,-0.154524,-0.466298,-2.64119,7.79276
0.430859,0.189619,0.0332432,-0.288546,-2.72179,0.0332432,-0.288546,-2.53043,1.27207
1.32687,0.079195,-0.112031,0.797834,2.38676,-0.112031,0.797834,2.4651,-6.46693
-1.38121,-0.120041,0.0178447,-0.750416,-2.77145,0.0178447,-0.750416,-2.88731,8.08262
-1.20235,-0.168225,-0.602936,0.435998,-6.5838,-0.602936,0.435998,-6.72847,16.552
-1.96752,0.0577267,0.870413,0.242976,3.19726,0.870413,0.242976,3.25285,-7.62683
1.62909,-0.125034,0.112263,-0.68981,8.96934,0.112263,-0.68981,8.83125,-15.0778
1.43252,0.12327,0.454691,0.884521,6.34259,0.454691,0.884521,6.45734,-15.2291
1.57842,-0.104563,-0.922516,0.833805,0.483543,-0.922516,0.833805,0.377673,1.29656
0.522831,0.179431,-0.0242136,0.981723,-4.3388,-0.0242136,0.981723,-4.14473,4.6548
2.16295,-0.110418,-0.407945,-0.969922,0.895788,-0.407945,-0.969922,0.782213,0.607101
-1.48928,-0.192675,-0.650516,0.45608,-4.66849,-0.650516,0.45608,-4.83712,13.2522
-2.32274,0.142477,0.601947,0.991129,6.22488,0.601947,0.991129,6.35692,-15.371
-1.08788,0.0155429,-0.674784,-0.749443,-6.61897,-0.674784,-0.749443,-6.60313,12.8997
1.38364,0.0117031,-0.856814,0.650422,0.211708,-0.856814,0.650422,0.223432,-0.676444
-2.1341,0.0218098,0.271723,0.0729415,-7.32498,0.271723,0.0729415,-7.30324,14.1751
-0.513855,0.180895,-0.262769,-0.846374,-9.67973,-0.262769,-0.846374,-9.46903,15.0992
-2.23349,0.181552,-0.73798,-0.64417,-5.82784,-0.73798,-0.64417,-5.63152,7.53543
2.21134,0.0225787,0.00148804,0.243493,0.676832,0.00148804,0.243493,0.699006,-1.84061
0.439522,-0.0709177,-0.107068,-0.211123,-3.63177,-0.107068,-0.211123,-3.69941,8.77046
1.23462,0.175468,-0.242048,-0.0606972,-7.50758,-0.242048,-0.0606972,-7.31663,10.9835
1.779,-0.0979981,0.547198,0.392476,2.212,0.547198,0.392476,2.1137,-2.28747
-0.146895,-0.130095,-0.791783,0.444669,-6.85169,-0.791783,0.444669,-6.96743,16.3624
-1.44037,-0.186549,-0.655398,0.876556,4.71091,-0.655398,0.876556,4.50949,-5.2236
0.535138,-0.0561388,-0.643465,-0.997685,-9.07089,-0.643465,-0.997685,-9.12577,19.3236
0.961552,-0.0500785,-0.791266,0.765096,-2.98168,-0.791266,0.765096,-3.03143,7.03739
-2.17865,-0.0991253,-0.396734,-0.732757,6.59299,-0.396734,-0.732757,6.48738,-10.9694
-1.2995,-0.146909,0.3433,0.204171,-4.7834,0.3433,0.204171,-4.91523,12.5966
-1.55272,0.0874115,0.795509,-0.710052,4.61976,0.795509,-0.710052,4.70369,-11.0843
0.987648,-0.196646,0.709414,-0.186128,6.8551,0.709414,-0.186128,6.64144,-9.1935
1.39738,-0.16192,-0.943987,0.83153,4.65799,-0.943987,0.83153,4.48468,-5.68904
-1.78403,-0.0940026,0.7572,0.365253,8.68066,0.7572,0.365253,8.5808,-15.2442
1.10713,-0.139061,0.259244,0.89917,-4.60405,0.259244,0.89917,-4.73523,12.0986
0.906602,0.109204,-0.0586709,-0.486933,5.90844,-0.0586709,-0.486933,6.00888,-14.0845
2.37904,0.0662649,-0.357511,-0.376372,-7.47429,-0.357511,-0.376372,-7.40576,13.4798
2.17645,-0.188552,-0.581385,0.396129,1.51356,-0.581385,0.396129,1.32681,1.07092
0.148329,-0.0618531,-0.458391,-0.251737,6.21983,-0.458391,-0.251737,6.15676,-11.0772
1.75265,-0.121581,0.594603,-0.70953,-3.48687,0.594603,-0.70953,-3.60272,9.53181
-2.24672,0.0878666,-0.463707,-0.679217,6.54867,-0.463707,-0.679217,6.63134,-14.9332
-0.854318,0.00116296,0.789924,-0.92476,7.50722,0.789924,-0.92476,7.50841,-15.0396
1.18269,0.185751,-0.123023,0.738456,3.40314,-0.123023,0.738456,3.57405,-10.6486
1.69476,0.169195,0.938587,-0.602178,8.48571,0.938587,-0.602178,8.62713,-20.3117
-0.642936,0.0414771,-0.288687,0.476614,-9.09585,-0.288687,0.476614,-9.05318,17.2772
0.240928,0.144138,-0.951524,-0.0837236,6.06486,-0.951524,-0.0837236,6.19159,-15.073
-0.115289,0.0489062,0.256038,0.902228,-3.70976,0.256038,0.902228,-3.659,6.35009
-1.74754,-0.09675,-0.327286,0.792136,8.32959,-0.327286,0.792136,8.22457,-14.4769
-1.07346,-0.19567,-0.2706,0.838444,-7.93522,-0.2706,0.838444,-8.09854,19.7026
-1.18309,0.00276432,0.897345,-0.815169,-7.53141,0.897345,-0.815169,-7.5286,15.0029
1.13349,-0.0728683,0.491554,-0.475033,7.18308,0.491554,-0.475033,7.10726,-12.7484
-1.63577,0.12891,0.561233,0.0287799,9.60861,0.561233,0.0287799,9.71762,-21.7962
1.02086,-0.125646,-0.696806,0.560039,3.78868,-0.696806,0.560039,3.659,-4.80161
0.356988,0.0350754,-0.0541862,-0.525866,-4.83518,-0.0541862,-0.525866,-4.79973,8.90551
-1.67888,0.0772324,0.970649,0.649682,8.00179,0.970649,0.649682,8.07407,-17.6138
0.545885,-0.0251858,0.539736,-0.525961,-2.36278,0.539736,-0.525961,-2.38767,5.26792
-0.402782,0.156224,0.372476,-0.149719,-0.816525,0.372476,-0.149719,-0.663968,-1.7409
-0.931348,-0.129985,-0.439468,0.705282,7.11722,-0.439468,0.705282,6.97619,-11.2915
-1.88396,0.152852,-0.66443,-0.506932,4.90069,-0.66443,-0.506932,5.03859,-12.947
1.25937,0.158675,-0.24409,0.451173,-0.176781,-0.24409,0.451173,-0.0220574,-3.05659
1.94826,-0.0455955,0.0265719,-0.0658543,4.21743,0.0265719,-0.0658543,4.17188,-7.44082
-2.00413,0.178065,0.988872,0.400469,-3.32772,0.988872,0.400469,-3.14542,2.71616
0.89392,0.17547,-0.871755,0.142778,9.70059,-0.871755,0.142778,9.83941,-22.8017
-2.04772,-0.027807,0.201672,0.612901,-2.56531,0.201672,0.612901,-2.59289,5.72928
-1.71449,0.171372,0.293765,-0.587528,-1.05743,0.293765,-0.587528,-0.88706,-1.59774
-0.680939,0.0854497,0.029726,0.748122,6.21344,0.029726,0.748122,6.29466,-14.2179
-2.02757,-0.0331088,-0.523571,0.122521,-4.13617,-0.523571,0.122521,-4.1682,8.9813
-1.07113,-0.141248,0.772355,-0.744864,3.77253,0.772355,-0.744864,3.62471,-4.41514
1.84645,-0.114555,-0.723278,-0.781417,-3.98084,-0.723278,-0.781417,-4.09039,10.3698
-1.78999,0.136064,0.447154,0.263486,-1.26124,0.447154,0.263486,-1.12686,-0.428449
-0.164114,-0.125341,-0.430645,-0.808328,-3.76425,-0.430645,-0.808328,-3.88394,10.1597
0.952631,-0.127614,0.522942,-0.914575,-7.67151,0.522942,-0.914575,-7.78805,17.9464
0.955017,0.0692183,-0.909867,0.312465,-6.51782,-0.909867,0.312465,-6.44671,11.5056
1.17924,0.0582586,0.332249,-0.984439,4.79388,0.332249,-0.984439,4.85208,-10.8301
-1.50189,-0.119881,0.756275,0.674721,2.15361,0.756275,0.674721,2.0315,-1.6874
0.10771,0.170226,-0.975873,-0.078021,2.30622,-0.975873,-0.078021,2.46298,-8.1785
-2.00087,-0.191776,-0.921635,0.699932,-0.671021,-0.921635,0.699932,-0.856133,5.4205
1.2184,0.031241,-0.601994,0.925904,6.23869,-0.601994,0.925904,6.27004,-13.1468
1.11892,0.0562396,-0.665903,-0.679507,-3.67231,-0.665903,-0.679507,-3.61481,6.11535
-1.54027,-0.147058,-0.41704,-0.0967994,8.56899,-0.41704,-0.0967994,8.40867,-13.7609
-1.26116,-0.0678752,0.508044,-0.689361,-2.33615,0.508044,-0.689361,-2.40304,6.1257
-2.1571,0.00453691,-0.74202,-0.491382,5.42357,-0.74202,-0.491382,5.42807,-10.945
-1.10764,0.174573,-0.823665,0.0145531,-3.11165,-0.823665,0.0145531,-2.93499,2.37301
1.50836,-0.175879,-0.721688,0.057104,-5.54544,-0.721688,0.057104,-5.69703,14.6513
-0.221443,-0.0951536,-0.396334,0.428675,-2.7929,-0.396334,0.428675,-2.88395,7.6059
-1.93172,-0.175904,-0.252049,-0.367172,-6.66516,-0.252049,-0.367172,-6.8145,16.8521
2.34639,-0.107978,-0.0134191,0.88278,7.59852,-0.0134191,0.88278,7.48053,-12.7595
-1.19017,0.00174506,-0.680718,0.659201,6.66955,-0.680718,0.659201,6.6713,-13.3768
0.822268,0.181762,-0.833359,-0.123899,6.01125,-0.833359,-0.123899,6.16565,-15.6747
2.21965,0.191639,0.793294,0.865548,1.3585,0.793294,0.865548,1.54346,-6.7674
-0.0278669,0.198342,-0.113554,-0.360664,-2.34934,-0.113554,-0.360664,-2.1502,0.35009
-2.30531,-0.0110994,0.560232,0.532952,5.58384,0.560232,0.532952,5.57273,-10.927
-2.26046,-0.183891,0.650754,0.289056,2.67267,0.650754,0.289056,2.48723,-1.30294
-0.71205,-0.00665489,0.797782,0.112576,-8.94952,0.797782,0.112576,-8.95602,18.0422
2.09395,-0.0640968,-0.749531,0.704482,-0.236703,-0.749531,0.704482,-0.300875,1.85723
-0.411441,0.146812,0.795204,0.838275,9.14304,0.795204,0.838275,9.2703,-21.2113
-1.83204,-0.141451,0.0605728,0.382902,-6.29961,0.0605728,0.382902,-6.42479,15.4873
0.413757,0.0286536,-0.150937,-0.682813,3.77491,-0.150937,-0.682813,3.80336,-8.1657
-0.983047,-0.164301,-0.214833,0.798166,-4.46271,-0.214833,0.798166,-4.61387,12.3126
-1.15495,0.051262,-0.49185,-0.0454874,1.96139,-0.49185,-0.0454874,2.01107,-5.02217
1.9142,0.192484,0.648495,-0.107267,0.692321,0.648495,-0.107267,0.873431,-5.46785
2.23391,-0.117819,0.346586,-0.670302,-5.86807,0.346586,-0.670302,-5.97696,14.1773
-1.95503,-0.157377,0.534101,-0.701637,-5.63257,0.534101,-0.701637,-5.77409,14.4805
-0.782419,0.0739225,0.534881,0.921764,3.88592,0.534881,0.921764,3.95916,-9.34572
-0.342587,-0.0510524,-0.270708,0.61603,5.20863,-0.270708,0.61603,5.15632,-9.29799
-0.0126091,0.116729,-0.416653,0.733539,3.02701,-0.416653,0.733539,3.13936,-8.52101
0.556415,0.15553,0.381666,-0.63435,-9.09762,0.381666,-0.63435,-8.92296,14.5913
-1.34247,0.17606,0.17582,0.940061,3.49029,0.17582,0.940061,3.65598,-10.6354
1.61341,-0.0273279,-0.123999,0.725227,7.69942,-0.123999,0.725227,7.67133,-14.8008
-0.512663,0.164203,-0.645183,0.168736,-1.57018,-0.645183,0.168736,-1.40798,-0.429132
-2.24174,0.129435,-0.688439,-0.983039,8.55066,-0.688439,-0.983039,8.66802,-19.7235
0.0659758,-0.118157,0.416547,-0.718803,-7.87567,0.416547,-0.718803,-7.98246,18.1665
-0.31309,0.0307104,0.689676,-0.777025,9.00709,0.689676,-0.777025,9.03727,-18.6685
-1.26542,0.18327,-0.236114,0.50888,-1.9103,-0.236114,0.50888,-1.72642,-0.180644
1.15086,-0.0586218,-0.237072,-0.347453,5.10695,-0.237072,-0.347453,5.04749,-8.92814
2.12165,0.0140933,-0.64042,-0.543738,-4.27649,-0.64042,-0.543738,-4.26238,8.24741
0.322996,-0.0436538,0.498077,-0.945202,-5.7521,0.498077,-0.945202,-5.79571,12.4366
-1.55992,0.0113576,-0.00242766,-0.464823,7.4362,-0.00242766,-0.464823,7.44736,-15.1166
2.17699,0.108851,-0.201218,-0.182874,-1.14313,-0.201218,-0.182874,-1.03578,-0.0721432
-1.29309,-0.137634,0.705642,0.806963,-1.76044,0.705642,0.806963,-1.89466,6.44535
1.59436,-0.147952,0.448551,-0.110604,-0.547801,0.448551,-0.110604,-0.689425,4.25602
0.667578,-0.0171649,-0.152383,-0.276084,-9.9493,-0.152383,-0.276084,-9.96591,20.2656
0.91624,-0.132487,-0.789566,0.619662,-8.04686,-0.789566,0.619662,-8.1636,18.7759
0.460658,0.179787,-0.897323,0.316194,-6.45271,-0.897323,0.316194,-6.25921,8.8082
-0.0765494,-0.125435,-0.550488,-0.31552,-2.11672,-0.550488,-0.31552,-2.23561,6.89068
1.71298,0.13539,-0.323847,0.919472,-0.94162,-0.323847,0.919472,-0.803251,-1.05644
1.48288,-0.054215,-0.358491,-0.827194,5.48374,-0.358491,-0.827194,5.42721,-9.77529
0.224735,0.139215,0.529451,-0.911155,-9.11522,0.529451,-0.911155,-8.9574,15.0189
1.19586,-0.17851,0.459254,-0.72488,3.17172,0.459254,-0.72488,2.98622,-2.39373
-0.532092,0.148606,-0.412974,-0.0521572,-3.29031,-0.412974,-0.0521572,-3.13976,3.30538
-1.7518,0.140433,-0.415446,0.726317,8.88682,-0.415446,0.726317,9.00882,-20.5865
0.0163169,0.0493536,0.412332,-0.0349391,-6.22767,0.412332,-0.0349391,-6.17782,11.3727
0.856643,-0.0217813,0.559334,0.521008,3.42011,0.559334,0.521008,3.39829,-6.36766
2.15247,-0.117287,0.295544,0.252906,-4.37775,0.295544,0.252906,-4.48599,11.2062
2.19045,-0.110523,-0.944255,-0.276226,-4.33584,-0.944255,-0.276226,-4.4384,10.9867
-2.17639,0.0773289,0.164038,0.778438,-3.34828,0.164038,0.778438,-3.26843,5.00164
-1.86418,0.169345,-0.559685,0.360328,-5.51267,-0.559685,0.360328,-5.33346,7.20763
0.709499,0.0715669,-0.17284,-0.659388,6.65504,-0.17284,-0.659388,6.72312,-14.8148
1.44365,-0.0869306,-0.580409,-0.262761,8.06304,-0.580409,-0.262761,7.97189,-14.1801
0.487518,-0.0270722,0.0604936,-0.0232542,9.51943,0.0604936,-0.0232542,9.49219,-18.4463
-2.17091,-0.188716,0.385846,0.0345361,-6.21005,0.385846,0.0345361,-6.36842,16.1914
0.440072,-0.196471,-0.185189,0.607638,-5.83713,-0.185189,0.607638,-6.00566,15.6102
-0.888525,-0.0925712,-0.710678,-0.338771,-7.37033,-0.710678,-0.338771,-7.45479,16.6594
-1.40561,-0.108698,-0.883836,-0.80662,-5.32874,-0.883836,-0.80662,-5.43167,12.9277
-1.09771,-0.00894995,0.577406,-0.668506,-9.27939,0.577406,-0.668506,-9.2883,18.7515
-0.686348,0.177621,0.704117,-0.238219,-8.65762,0.704117,-0.238219,-8.4601,13.1874
0.183382,-0.0370649,0.707902,-0.0723814,4.45468,0.707902,-0.0723814,4.41774,-8.10236
1.63781,0.0611324,-0.418768,-0.191447,8.73422,-0.418768,-0.191447,8.79087,-18.7476
-2.27164,0.0461058,-0.492032,0.960507,-6.19711,-0.492032,0.960507,-6.14851,11.3797
0.683401,0.0663868,0.45217,-0.0654963,4.18365,0.45217,-0.0654963,4.24673,-9.7763
-1.01478,0.0741011,0.564594,0.428098,6.75375,0.564594,0.428098,6.82312,-15.0613
-1.0461,-0.051096,-0.652919,0.619487,6.65898,-0.652919,0.619487,6.60624,-12.1932
